None
loss tensor(0.1674, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0036, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0088, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0104, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0048, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0040, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0087, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0052, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0050, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0044, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0025, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0039, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-6.1556e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0071, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0074, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0048, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0089, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(7.4041e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0044, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-4.1623e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0191, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(6.7569e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(7.4053e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-2.6853e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-8.7806e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0047, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-7.7512e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(2.5794e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(3.0644e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0031, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0078, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0074, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0094, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0034, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0049, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0134, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0051, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0025, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0038, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0040, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0040, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0045, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0144, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0081, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0031, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0031, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0100, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0047, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0049, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(7.8022e-08, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(7.5414e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0048, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0040, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0103, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0090, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-1.8658e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0044, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0097, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0084, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0048, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0044, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0067, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0080, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0045, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0066, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0034, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-9.7835e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0025, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0034, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0115, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0060, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0141, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0052, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0172, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(8.7395e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0063, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0052, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0057, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0324, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0103, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0040, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0044, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0093, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0041, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0032, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0025, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0048, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0029, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0068, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0067, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0107, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0056, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0064, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0113, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0096, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0113, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0193, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0045, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0093, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0117, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0085, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0165, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0081, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0044, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0144, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0112, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0031, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0063, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0133, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0115, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0071, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0131, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0097, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0125, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0054, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0069, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0078, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0082, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0035, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0104, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0151, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0134, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0236, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0099, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0251, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0057, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0119, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0122, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0063, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0208, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0152, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0150, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0061, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0101, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0073, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0097, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0039, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0050, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0104, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(3.0932e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0067, device='cuda:0', grad_fn=<DivBackward0>)
