loss tensor(3.3409, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6526.3696, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6528.3838, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6530.3979, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6532.4121, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6534.4263, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6536.4404, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6538.4546, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6540.4688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6542.4829, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6544.4971, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6546.5112, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6548.5254, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6550.5396, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6552.5537, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6554.5679, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6556.5820, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6558.5962, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6560.6104, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6562.6245, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6564.6387, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6566.6528, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6568.6670, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6570.6812, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6572.6953, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6574.7095, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6576.7236, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6578.7378, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6580.7520, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6582.7661, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6584.7803, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6586.7944, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6588.8086, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6590.8228, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6592.8369, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6594.8511, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6596.8652, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6598.8794, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6600.8936, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6602.9077, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6604.9219, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6606.9360, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6608.9502, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6610.9644, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6612.9785, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6614.9927, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6617.0068, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6619.0210, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6621.0352, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6623.0493, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6625.0635, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6627.0776, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6629.0918, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6631.1060, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6633.1201, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6635.1343, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6637.1484, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6639.1626, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6641.1768, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6643.1909, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6645.2051, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6647.2192, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6649.2334, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6651.2476, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6653.2617, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6655.2759, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6657.2900, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6659.3042, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6661.3184, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6663.3325, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6665.3467, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6667.3608, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6669.3750, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6671.3892, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6673.4033, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6675.4175, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6677.4316, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6679.4458, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6681.4600, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6683.4741, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6685.4883, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6687.5024, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6689.5166, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6691.5308, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6693.5449, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6695.5591, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6697.5732, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6699.5874, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6701.6016, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6703.6157, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6705.6299, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6707.6440, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6709.6582, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6711.6724, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6713.6865, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6715.7007, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6717.7148, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6719.7290, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6721.7432, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6723.7573, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6725.7715, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6727.7856, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6729.7998, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6731.8140, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6733.8281, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6735.8423, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6737.8564, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6739.8706, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6741.8848, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6743.8989, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6745.9131, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6747.9272, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6749.9414, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6751.9556, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6753.9697, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6755.9839, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6757.9980, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6760.0122, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6762.0264, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6764.0405, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6766.0547, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6768.0688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6770.0830, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6772.0972, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6774.1113, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6776.1255, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6778.1396, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6780.1538, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6782.1680, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6784.1821, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6786.1963, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6788.2104, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6790.2246, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6792.2388, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6794.2529, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6796.2671, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6798.2812, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6800.2954, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6802.3096, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6804.3237, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6806.3379, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6808.3521, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6810.3662, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6812.3804, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6814.3945, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6816.4087, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6818.4229, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6820.4370, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6822.4512, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6824.4653, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6826.4795, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6828.4937, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6830.5078, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6832.5220, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6834.5361, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6836.5503, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6838.5645, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6840.5786, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6842.5928, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6844.6069, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6846.6211, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6848.6353, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6850.6494, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6852.6636, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6854.6777, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6856.6919, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6858.7061, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6860.7202, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6862.7344, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6864.7485, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6866.7627, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6868.7769, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6870.7910, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6872.8052, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6874.8193, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6876.8335, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6878.8477, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6880.8618, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6882.8760, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6884.8901, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6886.9043, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6888.9185, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6890.9326, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6892.9468, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6894.9609, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6896.9751, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6898.9893, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6901.0034, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6903.0176, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6905.0317, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6907.0459, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6909.0601, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6911.0742, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6913.0884, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6915.1025, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6917.1167, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6919.1309, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6921.1450, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6923.1592, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6925.1733, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6927.1875, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6929.2017, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6931.2158, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6933.2300, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6935.2441, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6937.2583, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6939.2725, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6941.2866, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6943.3008, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6945.3149, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6947.3291, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6949.3433, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6951.3574, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6953.3716, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6955.3857, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6957.3999, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6959.4141, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6961.4282, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6963.4424, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6965.4565, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6967.4707, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6969.4849, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6971.4990, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6973.5132, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6975.5273, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6977.5415, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6979.5557, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6981.5698, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6983.5840, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6985.5981, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6987.6123, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6989.6265, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6991.6406, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6993.6548, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6995.6689, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6997.6831, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(6999.6973, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7001.7114, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7003.7256, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7005.7397, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7007.7539, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7009.7681, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7011.7822, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7013.7964, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7015.8105, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7017.8247, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7019.8389, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7021.8530, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7023.8672, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7025.8813, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7027.8955, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7029.9097, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7031.9238, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7033.9380, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7035.9521, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7037.9663, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7039.9805, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7041.9946, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7044.0088, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7046.0229, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7048.0371, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7050.0513, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7052.0654, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7054.0796, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7056.0938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7058.1079, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7060.1221, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7062.1362, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7064.1504, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7066.1646, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7068.1787, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7070.1929, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7072.2070, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7074.2212, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7076.2354, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7078.2495, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7080.2637, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7082.2778, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7084.2920, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7086.3062, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7088.3203, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7090.3345, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7092.3486, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7094.3628, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7096.3770, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7098.3911, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7100.4053, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7102.4194, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7104.4336, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7106.4478, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7108.4619, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7110.4761, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7112.4902, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7114.5044, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7116.5186, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7118.5327, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7120.5469, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7122.5610, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7124.5752, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7126.5894, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7128.6035, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7130.6177, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7132.6318, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7134.6460, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7136.6602, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7138.6743, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7140.6885, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7142.7026, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7144.7168, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7146.7310, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7148.7451, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7150.7593, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7152.7734, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7154.7876, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7156.8018, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7158.8159, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7160.8301, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7162.8442, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7164.8584, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7166.8726, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7168.8867, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7170.9009, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7172.9150, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7174.9292, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7176.9434, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7178.9575, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7180.9717, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7182.9858, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7185., device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7187.0142, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7189.0283, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7191.0425, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7193.0566, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7195.0708, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7197.0850, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7199.0991, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7201.1133, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7203.1274, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7205.1416, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7207.1558, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7209.1699, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7211.1841, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7213.1982, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7215.2124, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7217.2266, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7219.2407, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7221.2549, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7223.2690, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7225.2832, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7227.2974, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7229.3115, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7231.3257, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7233.3398, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7235.3540, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7237.3682, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7239.3823, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7241.3965, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7243.4106, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7245.4248, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7247.4390, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7249.4531, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7251.4673, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7253.4814, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7255.4956, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7257.5098, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7259.5239, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7261.5381, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7263.5522, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7265.5664, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7267.5806, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7269.5947, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7271.6089, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7273.6230, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7275.6372, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7277.6514, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7279.6655, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7281.6797, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7283.6938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7285.7080, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7287.7222, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7289.7363, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7291.7505, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7293.7646, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7295.7788, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7297.7930, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7299.8071, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7301.8213, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7303.8354, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7305.8496, device='cuda:0', grad_fn=<AddBackward0>)
